#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV784358.1",197326,197996,"+",,,"FRACYDRAFT_238658","OEU16072.1",197,"hypothetical protein FRACYDRAFT_238658"
"Un","KV784358.1",198436,199404,"-",,,"FRACYDRAFT_275247","OEU16073.1",266,"hypothetical protein FRACYDRAFT_275247"
"Un","KV784358.1",200268,200741,"+",,,"FRACYDRAFT_268879","OEU16074.1",157,"hypothetical protein FRACYDRAFT_268879"
"Un","KV784358.1",201236,202702,"-",,,"FRACYDRAFT_238661","OEU16075.1",488,"hypothetical protein FRACYDRAFT_238661"
"Un","KV784358.1",204684,206201,"+",,,"FRACYDRAFT_238662","OEU16076.1",441,"alpha/beta-hydrolase"
"Un","KV784358.1",214803,216354,"+",,"GT4","FRACYDRAFT_207999","OEU16077.1",447,"putative glycosyltransferase"
"Un","KV784358.1",219562,219816,"+",,,"FRACYDRAFT_155321","OEU16078.1",85,"hypothetical protein FRACYDRAFT_155321, partial"
"Un","KV784358.1",222338,223135,"-",,,"FRACYDRAFT_153944","OEU16079.1",165,"flavo protein, partial"
"Un","KV784358.1",223906,224607,"+",,,"FRACYDRAFT_268880","OEU16080.1",234,"hypothetical protein FRACYDRAFT_268880, partial"
"Un","KV784358.1",225462,228197,"-",,,"FRACYDRAFT_238668","OEU16081.1",754,"hypothetical protein FRACYDRAFT_238668"
"Un","KV784358.1",228876,230372,"+",,,"FRACYDRAFT_238669","OEU16082.1",498,"SET domain-containing protein"
"Un","KV784358.1",230876,235291,"-",,,"FRACYDRAFT_208005","OEU16083.1",1077,"hypothetical protein FRACYDRAFT_208005"
"Un","KV784358.1",245481,250287,"+",,,"FRACYDRAFT_208008","OEU16084.1",1448,"ARM repeat-containing protein"
"Un","KV784358.1",250504,251085,"+",,,"FRACYDRAFT_238672","OEU16085.1",193,"hypothetical protein FRACYDRAFT_238672"
"Un","KV784358.1",251308,251927,"+",,,"FRACYDRAFT_238673","OEU16086.1",134,"hypothetical protein FRACYDRAFT_238673"
"Un","KV784358.1",253108,253392,"+",,,"FRACYDRAFT_169218","OEU16087.1",95,"Rna binding domain in eukaryotic translation initiation factor 3 subunit 4, partial"
"Un","KV784358.1",255231,256310,"+",,,"FRACYDRAFT_208012","OEU16088.1",222,"hypothetical protein FRACYDRAFT_208012"
"Un","KV784358.1",257473,260005,"+",,,"FRACYDRAFT_238676","OEU16089.1",818,"hypothetical protein FRACYDRAFT_238676"
"Un","KV784358.1",260207,261412,"-",,,"FRACYDRAFT_225519","OEU16090.1",338,"NAD(P)-binding protein"
"Un","KV784358.1",262539,265220,"-",,,"FRACYDRAFT_136216","OEU16091.1",816,"calcium ATPase, partial"
"Un","KV784358.1",266022,267777,"+",,,"FRACYDRAFT_238679","OEU16092.1",472,"hypothetical protein FRACYDRAFT_238679"
"Un","KV784358.1",268211,268588,"-",,,"FRACYDRAFT_238680","OEU16093.1",125,"hypothetical protein FRACYDRAFT_238680"
"Un","KV784358.1",269533,270852,"-",,,"FRACYDRAFT_238681","OEU16094.1",439,"hypothetical protein FRACYDRAFT_238681"
"Un","KV784358.1",272298,273245,"+",,,"FRACYDRAFT_169223","OEU16095.1",315,"P-loop containing nucleoside triphosphate hydrolase protein"
"Un","KV784358.1",273373,275610,"-",,,"FRACYDRAFT_238683","OEU16096.1",694,"hypothetical protein FRACYDRAFT_238683"
"Un","KV784358.1",276951,278602,"+",,,"FRACYDRAFT_238684","OEU16097.1",485,"hypothetical protein FRACYDRAFT_238684"
"Un","KV784358.1",279141,282095,"-",,,"FRACYDRAFT_238685","OEU16098.1",828,"hypothetical protein FRACYDRAFT_238685"
"Un","KV784358.1",282568,283248,"+",,,"FRACYDRAFT_185441","OEU16099.1",208,"hypothetical protein FRACYDRAFT_185441"
"Un","KV784358.1",283462,284623,"-",,,"FRACYDRAFT_238687","OEU16100.1",293,"hypothetical protein FRACYDRAFT_238687"
"Un","KV784358.1",285349,286074,"+",,,"FRACYDRAFT_169226","OEU16101.1",227,"hypothetical protein FRACYDRAFT_169226"
"Un","KV784358.1",286205,287416,"-",,"rbcS3","FRACYDRAFT_238689","OEU16102.1",403,"small subunit of ribulose-1,5-bisphosphate carboxylase"
"Un","KV784358.1",289265,291165,"-",,,"FRACYDRAFT_156515","OEU16103.1",572,"P-loop containing nucleoside triphosphate hydrolase protein, partial"
"Un","KV784358.1",293892,294640,"+",,,"FRACYDRAFT_143812","OEU16104.1",172,"Helicase_C-domain-containing protein, partial"
"Un","KV784358.1",295222,296061,"-",,,"FRACYDRAFT_208020","OEU16105.1",279,"DHS-like NAD/FAD-binding domain-containing protein"
"Un","KV784358.1",297022,298834,"+",,,"FRACYDRAFT_238693","OEU16106.1",594,"hypothetical protein FRACYDRAFT_238693"
"Un","KV784358.1",299079,301634,"-",,,"FRACYDRAFT_238694","OEU16107.1",443,"hypothetical protein FRACYDRAFT_238694"
"Un","KV784358.1",303900,304785,"-",,,"FRACYDRAFT_268883","OEU16108.1",247,"hypothetical protein FRACYDRAFT_268883"
"Un","KV784358.1",305580,306128,"+",,,"FRACYDRAFT_186351","OEU16109.1",182,"peptide methionine sulfoxide reductase"
"Un","KV784358.1",306307,307242,"-",,,"FRACYDRAFT_140283","OEU16110.1",312,"SpoU_methylase-domain-containing protein, partial"
"Un","KV784358.1",308640,309440,"-",,,"FRACYDRAFT_268884","OEU16111.1",220,"L domain-like protein"
"Un","KV784358.1",317484,320072,"+",,,"FRACYDRAFT_238699","OEU16112.1",823,"hypothetical protein FRACYDRAFT_238699"
"Un","KV784358.1",320532,322904,"-",,,"FRACYDRAFT_238700","OEU16113.1",790,"hypothetical protein FRACYDRAFT_238700"
"Un","KV784358.1",328091,329215,"+",,,"FRACYDRAFT_268885","OEU16114.1",374,"hypothetical protein FRACYDRAFT_268885"
"Un","KV784358.1",329794,330006,"-",,,"FRACYDRAFT_164868","OEU16115.1",71,"hypothetical protein FRACYDRAFT_164868, partial"
"Un","KV784358.1",330430,330696,"-",,,"FRACYDRAFT_164527","OEU16116.1",89,"hypothetical protein FRACYDRAFT_164527, partial"
"Un","KV784358.1",333316,334515,"+",,,"FRACYDRAFT_186123","OEU16117.1",344,"hypothetical protein FRACYDRAFT_186123"
"Un","KV784358.1",336261,337436,"+",,,"FRACYDRAFT_238704","OEU16118.1",391,"hypothetical protein FRACYDRAFT_238704"
"Un","KV784358.1",338236,338691,"-",,,"FRACYDRAFT_185864","OEU16119.1",151,"FAS1 domain-containing protein, partial"
"Un","KV784358.1",343561,344016,"+",,,"FRACYDRAFT_185732","OEU16120.1",151,"FAS1 domain-containing protein, partial"
"Un","KV784358.1",345498,346925,"+",,,"FRACYDRAFT_238707","OEU16121.1",475,"hypothetical protein FRACYDRAFT_238707"
"Un","KV784358.1",348168,352325,"-",,,"FRACYDRAFT_208027","OEU16122.1",1293,"RecF/RecN/SMC protein"
"Un","KV784358.1",353469,355339,"+",,,"FRACYDRAFT_238709","OEU16123.1",560,"WD40 repeat-like protein"
"Un","KV784358.1",356518,357528,"+",,,"FRACYDRAFT_238710","OEU16124.1",271,"hypothetical protein FRACYDRAFT_238710"
"Un","KV784358.1",357760,359313,"-",,,"FRACYDRAFT_238711","OEU16125.1",356,"hypothetical protein FRACYDRAFT_238711"
"Un","KV784358.1",361767,362778,"+",,,"FRACYDRAFT_275258","OEU16126.1",208,"hypothetical protein FRACYDRAFT_275258"
"Un","KV784358.1",363438,365025,"-",,,"FRACYDRAFT_238713","OEU16127.1",476,"hypothetical protein FRACYDRAFT_238713"
"Un","KV784358.1",365921,367294,"-",,"PAT","FRACYDRAFT_238714","OEU17070.1",457,"aspartate-prephenate aminotransferase"
"Un","KV784358.1",367802,369509,"+",,,"FRACYDRAFT_238715","OEU16128.1",486,"hypothetical protein FRACYDRAFT_238715"
"Un","KV784358.1",370088,370819,"-",,,"FRACYDRAFT_225534","OEU16129.1",243,"hypothetical protein FRACYDRAFT_225534"
"Un","KV784358.1",371569,372939,"+",,,"FRACYDRAFT_185545","OEU16130.1",340,"tryptophan synthase beta subunit-like PLP-dependent enzyme"
"Un","KV784358.1",373213,373671,"-",,,"FRACYDRAFT_268890","OEU16131.1",152,"hypothetical protein FRACYDRAFT_268890"
"Un","KV784358.1",381804,383063,"-",,,"FRACYDRAFT_238719","OEU16132.1",419,"S-adenosyl-L-methionine-dependent methyltransferase"
"Un","KV784358.1",383658,384782,"+",,,"FRACYDRAFT_238720","OEU16133.1",301,"hypothetical protein FRACYDRAFT_238720"
"Un","KV784358.1",386105,387142,"+",,,"FRACYDRAFT_268891","OEU16134.1",345,"hypothetical protein FRACYDRAFT_268891"
"Un","KV784358.1",387572,389375,"-",,,"FRACYDRAFT_238722","OEU16135.1",470,"hypothetical protein FRACYDRAFT_238722"
"Un","KV784358.1",389777,390989,"-",,,"FRACYDRAFT_225537","OEU16136.1",325,"NAD-dependent deacetylase sirtuin-2"
"Un","KV784358.1",391476,393555,"+",,,"FRACYDRAFT_275260","OEU16137.1",523,"hypothetical protein FRACYDRAFT_275260"
"Un","KV784358.1",393796,395385,"-",,,"FRACYDRAFT_185421","OEU16138.1",431,"DUF185-domain-containing protein"
"Un","KV784358.1",396712,397566,"+",,,"FRACYDRAFT_186148","OEU16139.1",284,"hypothetical protein FRACYDRAFT_186148"
"Un","KV784358.1",400041,400733,"+",,,"FRACYDRAFT_268893","OEU16140.1",231,"hypothetical protein FRACYDRAFT_268893, partial"
"Un","KV784358.1",402456,406457,"-",,,"FRACYDRAFT_169243","OEU16141.1",1189,"Nrap-domain-containing protein, partial"
"Un","KV784358.1",407277,407969,"+",,,"FRACYDRAFT_268894","OEU16142.1",230,"Tim17-domain-containing protein"
"Un","KV784358.1",408605,408895,"-",,,"FRACYDRAFT_144881","OEU16143.1",97,"hypothetical protein FRACYDRAFT_144881, partial"
"Un","KV784358.1",409782,410129,"+",,,"FRACYDRAFT_268895","OEU16144.1",115,"RNA-binding domain-containing protein"
"Un","KV784358.1",410399,413517,"-",,,"FRACYDRAFT_208040","OEU16145.1",963,"hypothetical protein FRACYDRAFT_208040"
"Un","KV784358.1",414629,416191,"+",,,"FRACYDRAFT_261112","OEU16146.1",520,"hypothetical protein FRACYDRAFT_261112"
"Un","KV784358.1",416414,417529,"-",,,"FRACYDRAFT_186230","OEU16147.1",371,"myristoyl-CoA: protein N-myristoyl transferase"
"Un","KV784358.1",418620,419708,"-",,,"FRACYDRAFT_238735","OEU16148.1",322,"hypothetical protein FRACYDRAFT_238735"
"Un","KV784358.1",420559,421371,"+",,,"FRACYDRAFT_268896","OEU16149.1",270,"hypothetical protein FRACYDRAFT_268896"
"Un","KV784358.1",422134,424042,"-",,,"FRACYDRAFT_238737","OEU16150.1",545,"hypothetical protein FRACYDRAFT_238737"
"Un","KV784358.1",425434,427161,"-",,,"FRACYDRAFT_238738","OEU16151.1",181,"hypothetical protein FRACYDRAFT_238738"
"Un","KV784358.1",430969,431760,"+",,,"FRACYDRAFT_268897","OEU16152.1",264,"hypothetical protein FRACYDRAFT_268897, partial"
"Un","KV784358.1",432579,434150,"+",,,"FRACYDRAFT_268898","OEU16153.1",362,"anion-transporting ATPase"
"Un","KV784358.1",435225,436055,"-",,,"FRACYDRAFT_261116","OEU16154.1",276,"hypothetical protein FRACYDRAFT_261116"
"Un","KV784358.1",436545,437894,"-",,,"FRACYDRAFT_169258","OEU16155.1",450,"Octopine_DH-domain-containing protein, partial"
"Un","KV784358.1",438473,438982,"+",,,"FRACYDRAFT_268899","OEU16156.1",169,"hypothetical protein FRACYDRAFT_268899"
"Un","KV784358.1",444952,446070,"+",,,"FRACYDRAFT_238745","OEU16157.1",326,"hypothetical protein FRACYDRAFT_238745"
"Un","KV784358.1",446834,448826,"-",,,"FRACYDRAFT_238746","OEU16158.1",585,"hypothetical protein FRACYDRAFT_238746"
"Un","KV784358.1",449581,450297,"+",,,"FRACYDRAFT_142340","OEU16159.1",239,"tRNA methyltransferase, partial"
"Un","KV784358.1",451305,451936,"-",,,"FRACYDRAFT_185651","OEU16160.1",150,"L domain-like protein"
"Un","KV784358.1",452709,453856,"+",,,"FRACYDRAFT_238749","OEU16161.1",112,"hypothetical protein FRACYDRAFT_238749"
"Un","KV784358.1",453969,454511,"+",,,"FRACYDRAFT_238750","OEU16162.1",130,"hypothetical protein FRACYDRAFT_238750"
"Un","KV784358.1",455337,456856,"-",,,"FRACYDRAFT_208050","OEU16163.1",441,"LuxS/MPP-like metallohydrolase"
"Un","KV784358.1",458519,459592,"+",,"FAD7","FRACYDRAFT_208053","OEU16164.1",357,"delta-9-desaturase"
"Un","KV784358.1",460299,460844,"-",,,"FRACYDRAFT_143143","OEU16165.1",161,"hypothetical protein FRACYDRAFT_143143, partial"
"Un","KV784358.1",461410,462809,"+",,,"FRACYDRAFT_238754","OEU16166.1",451,"hypothetical protein FRACYDRAFT_238754"
"Un","KV784358.1",464125,465006,"-",,,"FRACYDRAFT_185896","OEU16167.1",284,"kinase-like protein, partial"
"Un","KV784358.1",466009,467397,"-",,,"FRACYDRAFT_238756","OEU16168.1",462,"hypothetical protein FRACYDRAFT_238756"
"Un","KV784358.1",468329,469804,"-",,,"FRACYDRAFT_261123","OEU16169.1",450,"TPR-like protein"
"Un","KV784358.1",470448,471920,"-",,,"FRACYDRAFT_225552","OEU16170.1",367,"cyclophilin-like protein"
"Un","KV784358.1",473589,474403,"+",,,"FRACYDRAFT_268903","OEU16171.1",220,"hypothetical protein FRACYDRAFT_268903"
"Un","KV784358.1",474886,475668,"+",,,"FRACYDRAFT_268904","OEU16172.1",211,"hypothetical protein FRACYDRAFT_268904"
"Un","KV784358.1",475878,478157,"-",,,"FRACYDRAFT_238761","OEU16173.1",759,"hypothetical protein FRACYDRAFT_238761"
"Un","KV784358.1",479791,482241,"+",,,"FRACYDRAFT_186252","OEU16174.1",816,"PLC-like phosphodiesterase"
"Un","KV784358.1",482340,483707,"-",,,"FRACYDRAFT_186183","OEU16175.1",455,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase"
"Un","KV784358.1",484542,485389,"-",,,"FRACYDRAFT_152822","OEU16176.1",210,"cysteine proteinase, partial"
"Un","KV784358.1",486888,487595,"-",,,"FRACYDRAFT_268905","OEU16177.1",236,"hypothetical protein FRACYDRAFT_268905, partial"
"Un","KV784358.1",488999,489880,"+",,,"FRACYDRAFT_261127","OEU16178.1",293,"hypothetical protein FRACYDRAFT_261127"
"Un","KV784358.1",490404,490939,"-",,,"FRACYDRAFT_238767","OEU16179.1",131,"hypothetical protein FRACYDRAFT_238767"
"Un","KV784358.1",493161,494480,"-",,,"FRACYDRAFT_157785","OEU16180.1",401,"Cas1p-domain-containing protein, partial"
"Un","KV784358.1",495670,496773,"+",,,"FRACYDRAFT_185961","OEU16181.1",367,"hypothetical protein FRACYDRAFT_185961"
"Un","KV784358.1",497215,497673,"-",,,"FRACYDRAFT_160756","OEU16182.1",153,"SNARE_assoc-domain-containing protein, partial"
"Un","KV784358.1",499409,502325,"+",,,"FRACYDRAFT_136128","OEU16183.1",832,"hypothetical protein FRACYDRAFT_136128, partial"
"Un","KV784358.1",503056,504541,"+",,,"FRACYDRAFT_185558","OEU16184.1",455,"hypothetical protein FRACYDRAFT_185558"
"Un","KV784358.1",505544,506425,"-",,,"FRACYDRAFT_217820","OEU16185.1",221,"ribosomal protein S30Ae/sigma 54 modulation protein"
"Un","KV784358.1",507642,508937,"-",,,"FRACYDRAFT_238774","OEU16186.1",369,"hypothetical protein FRACYDRAFT_238774"
"Un","KV784358.1",509978,512683,"-",,,"FRACYDRAFT_169274","OEU16187.1",836,"heat shock protein 70"
"Un","KV784358.1",513242,514255,"+",,,"FRACYDRAFT_268912","OEU16188.1",337,"hypothetical protein FRACYDRAFT_268912"
"Un","KV784358.1",515402,516298,"+",,,"FRACYDRAFT_268913","OEU16189.1",298,"hypothetical protein FRACYDRAFT_268913"
"Un","KV784358.1",516874,518217,"+",,,"FRACYDRAFT_238778","OEU16190.1",402,"hypothetical protein FRACYDRAFT_238778"
"Un","KV784358.1",518384,519262,"-",,,"FRACYDRAFT_185542","OEU16191.1",292,"Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase"
"Un","KV784358.1",520064,522040,"+",,,"FRACYDRAFT_169281","OEU16192.1",601,"hypothetical protein FRACYDRAFT_169281"
"Un","KV784358.1",522287,522958,"-",,,"FRACYDRAFT_268914","OEU16193.1",223,"hypothetical protein FRACYDRAFT_268914"
"Un","KV784358.1",527892,529213,"+",,,"FRACYDRAFT_238782","OEU16194.1",410,"hypothetical protein FRACYDRAFT_238782"
"Un","KV784358.1",535421,536551,"+",,,"FRACYDRAFT_238784","OEU16195.1",376,"hypothetical protein FRACYDRAFT_238784"
"Un","KV784358.1",539142,540824,"-",,,"FRACYDRAFT_268915","OEU16196.1",560,"hypothetical protein FRACYDRAFT_268915"
"Un","KV784358.1",543294,544097,"+",,"LHC2","FRACYDRAFT_169285","OEU16197.1",205,"chlorophyll a/b-binding protein"
"Un","KV784358.1",544734,546477,"-",,"ENO2","FRACYDRAFT_261136","OEU16198.1",470,"enolase"
"Un","KV784358.1",548103,549519,"+",,,"FRACYDRAFT_186320","OEU16199.1",419,"hypothetical protein FRACYDRAFT_186320"
"Un","KV784358.1",550293,552975,"-",,,"FRACYDRAFT_261137","OEU16200.1",832,"ARM repeat-containing protein"
"Un","KV784358.1",553525,556590,"+",,,"FRACYDRAFT_225570","OEU16201.1",947,"hypothetical protein FRACYDRAFT_225570"
"Un","KV784358.1",556772,557423,"-",,,"FRACYDRAFT_185730","OEU16202.1",126,"hypothetical protein FRACYDRAFT_185730"
"Un","KV784358.1",558877,559245,"-",,,"FRACYDRAFT_169294","OEU16203.1",122,"ribosomal protein S1"
"Un","KV784358.1",559793,561073,"+",,,"FRACYDRAFT_238793","OEU16204.1",358,"hypothetical protein FRACYDRAFT_238793"
"Un","KV784358.1",561331,562443,"-",,,"FRACYDRAFT_208084","OEU16205.1",327,"kinesin-domain-containing protein"
"Un","KV784358.1",565184,566236,"+",,,"FRACYDRAFT_238795","OEU16206.1",350,"hypothetical protein FRACYDRAFT_238795"
"Un","KV784358.1",567033,570264,"-",,"OT1","FRACYDRAFT_169299","OEU16207.1",857,"putative oligosaccharyl transferase"
"Un","KV784358.1",571002,574381,"-",,"OT2","FRACYDRAFT_208091","OEU16208.1",858,"putative oligosaccharyl transferase"
"Un","KV784358.1",575039,575620,"+",,,"FRACYDRAFT_185276","OEU16209.1",151,"hypothetical protein FRACYDRAFT_185276"
"Un","KV784358.1",575823,578789,"-",,,"FRACYDRAFT_238799","OEU16210.1",894,"AAA_2-domain-containing protein"
"Un","KV784358.1",579345,580241,"+",,,"FRACYDRAFT_238800","OEU16211.1",239,"hypothetical protein FRACYDRAFT_238800"
"Un","KV784358.1",580863,582206,"-",,,"FRACYDRAFT_146861","OEU16212.1",394,"hypothetical protein FRACYDRAFT_146861, partial"
"Un","KV784358.1",583614,584577,"-",,,"FRACYDRAFT_185046","OEU16213.1",258,"Haloacid dehalogenase-like hydrolase"
"Un","KV784358.1",585911,586723,"+",,,"FRACYDRAFT_238802","OEU16214.1",270,"hypothetical protein FRACYDRAFT_238802"
"Un","KV784358.1",587110,588478,"-",,,"FRACYDRAFT_208094","OEU16215.1",412,"hypothetical protein FRACYDRAFT_208094"
"Un","KV784358.1",589474,591058,"-",,,"FRACYDRAFT_186398","OEU16216.1",479,"Aa_trans-domain-containing protein"
"Un","KV784358.1",592014,593402,"+",,,"FRACYDRAFT_137398","OEU16217.1",409,"Aa_trans-domain-containing protein, partial"
"Un","KV784358.1",596813,597793,"+",,,"FRACYDRAFT_238806","OEU16218.1",326,"hypothetical protein FRACYDRAFT_238806"
"Un","KV784358.1",599941,602868,"+",,,"FRACYDRAFT_238807","OEU16219.1",935,"hypothetical protein FRACYDRAFT_238807"
"Un","KV784358.1",604449,604909,"+",,,"FRACYDRAFT_169307","OEU16220.1",97,"histone H3.3"
"Un","KV784358.1",605748,606410,"-",,,"FRACYDRAFT_268919","OEU16221.1",220,"hydroxymethylglutaryl-CoA reductase"
"Un","KV784358.1",609758,610762,"+",,,"FRACYDRAFT_268920","OEU16222.1",334,"hypothetical protein FRACYDRAFT_268920"
"Un","KV784358.1",611926,612351,"-",,,"FRACYDRAFT_186382","OEU16223.1",141,"hypothetical protein FRACYDRAFT_186382, partial"
"Un","KV784358.1",613115,613552,"+",,,"FRACYDRAFT_164069","OEU16224.1",146,"NAD(P)-binding protein, partial"
"Un","KV784358.1",614665,615042,"+",,,"FRACYDRAFT_238813","OEU16225.1",125,"hypothetical protein FRACYDRAFT_238813"
"Un","KV784358.1",615462,616061,"-",,"MAT","FRACYDRAFT_184990","OEU16226.1",199,"putative maltose O-acetyltransferase"
"Un","KV784358.1",616534,618445,"-",,,"FRACYDRAFT_208105","OEU16227.1",538,"general substrate transporter"
"Un","KV784358.1",619630,620526,"+",,,"FRACYDRAFT_238816","OEU16228.1",298,"hypothetical protein FRACYDRAFT_238816"
"Un","KV784358.1",620902,622272,"-",,,"FRACYDRAFT_148101","OEU16229.1",416,"putative proline/betaine transporter, partial"
"Un","KV784358.1",623146,623771,"+",,,"FRACYDRAFT_185045","OEU16230.1",104,"hypothetical protein FRACYDRAFT_185045"
"Un","KV784358.1",639489,640637,"+",,,"FRACYDRAFT_268923","OEU16231.1",382,"hypothetical protein FRACYDRAFT_268923"
"Un","KV784358.1",641849,642217,"-",,,"FRACYDRAFT_154781","OEU16232.1",123,"hypothetical protein FRACYDRAFT_154781, partial"
"Un","KV784358.1",642815,643942,"+",,,"FRACYDRAFT_185720","OEU16233.1",357,"ATP12-domain-containing protein"
"Un","KV784358.1",644163,645220,"-",,,"FRACYDRAFT_268924","OEU16234.1",255,"hypothetical protein FRACYDRAFT_268924"
"Un","KV784358.1",646250,647353,"+",,,"FRACYDRAFT_238823","OEU16235.1",367,"hypothetical protein FRACYDRAFT_238823"
"Un","KV784358.1",647767,649473,"-",,,"FRACYDRAFT_186015","OEU16236.1",568,"hypothetical protein FRACYDRAFT_186015"
"Un","KV784358.1",652143,653131,"+",,,"FRACYDRAFT_261152","OEU16237.1",276,"carbonyl reductase 3"
"Un","KV784358.1",653363,654391,"-",,,"FRACYDRAFT_238826","OEU16238.1",342,"hypothetical protein FRACYDRAFT_238826"
"Un","KV784358.1",656265,657296,"+",,,"FRACYDRAFT_268926","OEU16239.1",343,"Peptidase_S9-domain-containing protein"
"Un","KV784358.1",657608,659029,"-",,,"FRACYDRAFT_238828","OEU16240.1",473,"hypothetical protein FRACYDRAFT_238828"
"Un","KV784358.1",660281,661414,"+",,,"FRACYDRAFT_185872","OEU16241.1",377,"RCC1/BLIP-II protein, partial"
"Un","KV784358.1",662137,665348,"-",,,"FRACYDRAFT_238830","OEU16242.1",882,"hypothetical protein FRACYDRAFT_238830"
"Un","KV784358.1",667589,669034,"+",,,"FRACYDRAFT_238831","OEU16243.1",425,"hypothetical protein FRACYDRAFT_238831"
"Un","KV784358.1",669198,670872,"-",,,"FRACYDRAFT_186130","OEU16244.1",519,"hypothetical protein FRACYDRAFT_186130"
"Un","KV784358.1",671275,672797,"+",,,"FRACYDRAFT_261154","OEU16245.1",409,"hypothetical protein FRACYDRAFT_261154"
"Un","KV784358.1",673408,676280,"+",,,"FRACYDRAFT_238834","OEU16246.1",881,"DNase I-like protein"
"Un","KV784358.1",676824,677372,"-",,,"FRACYDRAFT_143464","OEU16247.1",183,"AAA ATPase, partial"
"Un","KV784358.1",678665,679334,"+",,,"FRACYDRAFT_261155","OEU16248.1",187,"hypothetical protein FRACYDRAFT_261155"
"Un","KV784358.1",679540,680982,"-",,"PGAM9","FRACYDRAFT_185485","OEU17084.1",394,"phosphoglycerate mutase"
"Un","KV784358.1",681478,683613,"-",,,"FRACYDRAFT_261156","OEU16249.1",558,"hypothetical protein FRACYDRAFT_261156"
"Un","KV784358.1",684454,685035,"-",,,"FRACYDRAFT_162384","OEU16250.1",194,"hypothetical protein FRACYDRAFT_162384, partial"
"Un","KV784358.1",686885,687511,"-",,,"FRACYDRAFT_268929","OEU16251.1",208,"hypothetical protein FRACYDRAFT_268929"
"Un","KV784358.1",688451,693160,"+",,"Fc_169332","FRACYDRAFT_169332","OEU16252.1",1511,"carbamyl phosphate synthetase"
"Un","KV784358.1",694353,695111,"+",,,"FRACYDRAFT_185660","OEU16253.1",252,"hypothetical protein FRACYDRAFT_185660"
"Un","KV784358.1",695872,697875,"+",,,"FRACYDRAFT_261159","OEU16254.1",581,"hypothetical protein FRACYDRAFT_261159"
"Un","KV784358.1",698330,699516,"-",,"MDH2","FRACYDRAFT_275301","OEU17075.1",351,"malate dehydrogenase"
